num_sectors,snr,num_repetitions,a_s,doa,rmse,std_dev
6,5,100000,0.3,224,5.274812296157255,3.596000949579475
6,5,100000,0.3,225,5.5574634651732495,3.8416549949747583
6,5,100000,0.3,226,5.8478238548846875,4.0838554481782445
6,5,100000,0.3,227,6.177867155495027,4.381133091230722
6,5,100000,0.3,228,6.5267778429421135,4.668461618364138
6,5,100000,0.3,229,6.842030281884752,4.924979479631649
6,5,100000,0.3,230,7.215292641619983,5.253612109787493
6,5,100000,0.3,231,7.62301863789981,5.61209507179456
6,5,100000,0.3,232,7.952516250234133,5.911237145754228
6,5,100000,0.3,233,8.285167961849874,6.2147295059382985
6,5,100000,0.3,234,8.490851045363058,6.385349929748367
6,5,100000,0.3,235,8.544149583089824,6.411554681512884
6,5,100000,0.3,236,8.64368458169523,6.527159698919258
6,5,100000,0.3,237,8.505435756639221,6.397175606286464
6,5,100000,0.3,238,8.292124867672388,6.240874636909499
6,5,100000,0.3,239,8.035158028770763,6.02716642813165
6,5,100000,0.3,240,7.55819766582715,5.615847819658469
6,5,100000,0.3,241,7.13491614257102,5.23838675736382
6,5,100000,0.3,242,6.6486116782963,4.776785479505817
6,5,100000,0.3,243,6.249763780320767,4.426499368203829
6,5,100000,0.3,244,5.948065431673342,4.130808061836779
6,5,100000,0.3,245,5.612716351076543,3.8151681052371726
6,5,100000,0.3,246,5.248289710312383,3.4360654190562796
6,5,100000,0.3,247,5.04847946556238,3.283763425732075
6,5,100000,0.3,248,4.871992985619257,3.108873801656205
6,5,100000,0.3,249,4.7185382494580645,2.9742731942700296
6,5,100000,0.3,250,4.613120877190904,2.9083267580158574
6,5,100000,0.3,251,4.459828920284009,2.792663403304431
6,5,100000,0.3,252,4.33074838733001,2.6975397856825323
6,5,100000,0.3,253,4.255899006937479,2.6530065934909857
6,5,100000,0.3,254,4.135801891833711,2.5702174529274724
6,5,100000,0.3,255,4.05485005095065,2.5103834489329384
6,5,100000,0.3,256,3.977501227180836,2.4656663812430493
6,5,100000,0.3,257,3.8726979275669606,2.397511787400467
6,5,100000,0.3,258,3.797144091833245,2.3420487738773037
6,5,100000,0.3,259,3.7138057880920226,2.292188064484143
6,5,100000,0.3,260,3.6711452657763126,2.2658331298117114
6,5,100000,0.3,261,3.6158774003759317,2.2279473631644104
6,5,100000,0.3,262,3.58725641795483,2.213668582451395
6,5,100000,0.3,263,3.52030176850632,2.1740312490823426
6,5,100000,0.3,264,3.478128263092736,2.1392719621475362
6,5,100000,0.3,265,3.457703440053949,2.123014394570631
6,5,100000,0.3,266,3.443724530231796,2.120928277279277
6,5,100000,0.3,267,3.4258381250189913,2.108723201267105
6,5,100000,0.3,268,3.4123482029432783,2.0967358901556223
6,5,100000,0.3,269,3.409686453860861,2.097176983856144
6,5,100000,0.3,270,3.382326139812779,2.080630885616173
6,5,100000,0.3,271,3.414611277775328,2.1084844115660615
6,5,100000,0.3,272,3.3968981707493016,2.088852689456486
6,5,100000,0.3,273,3.4187118200234052,2.1058393744614943
6,5,100000,0.3,274,3.4376371478011003,2.113475808677992
6,5,100000,0.3,275,3.4665702799548677,2.140013746650876
6,5,100000,0.3,276,3.4887421293763463,2.14824551898596
6,5,100000,0.3,277,3.5316921019197007,2.172847169477477
6,5,100000,0.3,278,3.562891036861005,2.1897620618324285
6,5,100000,0.3,279,3.6214543347663724,2.232987371079408
6,5,100000,0.3,280,3.6667812703349916,2.2618210966354706
6,5,100000,0.3,281,3.7373661545887833,2.3073104392821686
6,5,100000,0.3,282,3.8040567458095036,2.34615648097064
6,5,100000,0.3,283,3.8738183299503137,2.3952111865295747
6,5,100000,0.3,284,3.9489804657258025,2.4460484718466238
6,5,100000,0.3,285,4.0522905491647485,2.520213488578602
6,5,100000,0.3,286,4.1592088508170555,2.5942510620313226
6,5,100000,0.3,287,4.257242322485213,2.658419595174412
6,5,100000,0.3,288,4.37345264247689,2.742431508364783
6,5,100000,0.3,289,4.503267332879308,2.8404840753487086
6,5,100000,0.3,290,4.674461970736635,2.9677772970488774
6,5,100000,0.3,291,4.838162930653998,3.1069869473551357
6,5,100000,0.3,292,5.044475660203533,3.2623835454041443
6,5,100000,0.3,293,5.304182354277843,3.477287636713649
6,5,100000,0.3,294,5.569386512426254,3.677186913757081
6,5,100000,0.3,295,5.909474213787568,3.9271728512366373
6,5,100000,0.3,296,6.150301676034944,4.060684243705333
6,5,100000,0.3,297,6.457297174747242,4.2232134215412875
6,5,100000,0.3,298,6.678364723571984,4.324296306160611
6,5,100000,0.3,299,6.810519930245439,4.3847212133932825
6,5,100000,0.3,300,6.856361900659372,4.382348252260577
6,5,100000,0.3,301,6.821031430628159,4.3662607909478215
6,5,100000,0.3,302,6.675798999949119,4.302578209384401
6,5,100000,0.3,303,6.456827681799451,4.192505959073895
6,5,100000,0.3,304,6.219533081130852,4.082832955782377
6,5,100000,0.3,305,5.907966912514316,3.8815538271058556
6,5,100000,0.3,306,5.6093336671859575,3.6751985529237396
6,5,100000,0.3,307,5.301321162246308,3.4462380474047802
6,5,100000,0.3,308,5.1033206633002575,3.2991882541608932
6,5,100000,0.3,309,4.884093332664571,3.1279548932238397
6,5,100000,0.3,310,4.690854961787098,2.9676305024194383
6,5,100000,0.3,311,4.526051532915209,2.847946638381007
6,5,100000,0.3,312,4.395273359870795,2.747387381139665
6,5,100000,0.3,313,4.276770940065226,2.671849896790821
6,5,100000,0.3,314,4.167869440441381,2.597071166353058
6,5,100000,0.3,315,4.0614858398083395,2.5195923614792797
6,5,100000,0.3,316,3.970565972876645,2.4569800317147057
6,5,100000,0.3,317,3.8758894478897843,2.4027144248954495
6,5,100000,0.3,318,3.8012971515683085,2.346449512130883
6,5,100000,0.3,319,3.738659287981119,2.307277424489733
6,5,100000,0.3,320,3.66778268962887,2.2565935063034064
6,5,100000,0.3,321,3.617314609951848,2.2301312987246495
6,5,100000,0.3,322,3.5626138241138543,2.1968185980668316
6,5,100000,0.3,323,3.519030376806685,2.164739186865172
6,5,100000,0.3,324,3.4872680058724357,2.1483302137193263
6,5,100000,0.3,325,3.4689938601141495,2.1358719296272337
6,5,100000,0.3,326,3.424203169961919,2.1044998884744315
6,5,100000,0.3,327,3.420011047699447,2.1056400257850205
6,5,100000,0.3,328,3.3854263283291366,2.0824194614665736
6,5,100000,0.3,329,3.379024124119295,2.080402906422838
6,5,100000,0.3,330,3.381263520902643,2.0768867909506734
6,5,100000,0.3,331,3.3869065110099776,2.0794417851568814
6,5,100000,0.3,332,3.401695167906341,2.094008464178437
6,5,100000,0.3,333,3.408219769258987,2.0973309149633383
6,5,100000,0.3,334,3.451508592243248,2.1293776128497885
6,5,100000,0.3,335,3.461103611561727,2.125301581994645
6,5,100000,0.3,336,3.4843390204134406,2.151270229707041
6,5,100000,0.3,337,3.500961429417236,2.153487640009051
6,5,100000,0.3,338,3.5806426994710763,2.2060544930065396
6,5,100000,0.3,339,3.614101135891025,2.2283973606946392
6,5,100000,0.3,340,3.67228084494087,2.267793295767339
6,5,100000,0.3,341,3.718629237602493,2.2939024035402245
6,5,100000,0.3,342,3.791032636697381,2.3433865166821155
6,5,100000,0.3,343,3.8717606871441235,2.3952327992776707
6,5,100000,0.3,344,3.9601081212295783,2.4458830120944195
6,5,100000,0.3,345,4.059397862213502,2.5194270704016044
6,5,100000,0.3,346,4.159083422826373,2.5844564397408143
6,5,100000,0.3,347,4.26576723232953,2.656046518244111
6,5,100000,0.3,348,4.374945537374431,2.7331407054258197
6,5,100000,0.3,349,4.542108356481761,2.8642564536459956
6,5,100000,0.3,350,4.69832795084387,2.9818993877872524
6,5,100000,0.3,351,4.896421005203361,3.137520134843309
6,5,100000,0.3,352,5.105057846416851,3.2988257260846767
6,5,100000,0.3,353,5.341694672356957,3.482508208685933
6,5,100000,0.3,354,5.630940919654879,3.6995728172408495
6,5,100000,0.3,355,5.950949009135708,3.9243166812648265
6,5,100000,0.3,356,6.267061773595024,4.115330851432392
6,5,100000,0.3,357,6.562388858038168,4.287416912070144
6,5,100000,0.3,358,6.741796750861422,4.352230500675002
6,5,100000,0.3,359,6.900421564441993,4.426198761205675
6,5,100000,0.4,0,5.03429065146794,3.009204206828332
6,5,100000,0.4,1,4.996827992429531,3.0019947941138545
6,5,100000,0.4,2,4.885943666184427,2.999654637157352
6,5,100000,0.4,3,4.761366657466578,2.9858299144458007
6,5,100000,0.4,4,4.588971476859117,2.9139081151915964
6,5,100000,0.4,5,4.391076486886723,2.789613669687946
6,5,100000,0.4,6,4.234627679579227,2.6845163661953393
6,5,100000,0.4,7,4.121982110535481,2.6000936081587014
6,5,100000,0.4,8,4.043651573146854,2.514762553601291
6,5,100000,0.4,9,3.9361079168161193,2.433089118647789
6,5,100000,0.4,10,3.895627088637485,2.395943999808341
6,5,100000,0.4,11,3.8686450037102422,2.37420800939702
6,5,100000,0.4,12,3.8256255831334514,2.331845524772263
6,5,100000,0.4,13,3.8024299613957466,2.3199989659884173
6,5,100000,0.4,14,3.7923788604824784,2.312372961817097
6,5,100000,0.4,15,3.745264240061083,2.281444001041961
6,5,100000,0.4,16,3.745429456645407,2.2798718286355943
6,5,100000,0.4,17,3.7040827934832317,2.2482640794517725
6,5,100000,0.4,18,3.704545194510537,2.255043681416433
6,5,100000,0.4,19,3.6905720817036123,2.238359037237099
6,5,100000,0.4,20,3.6641384152470855,2.2246646976768316
6,5,100000,0.4,21,3.639229473915743,2.2127273467647157
6,5,100000,0.4,22,3.619595699204158,2.202617232184573
6,5,100000,0.4,23,3.6214561270943797,2.1965953597774193
6,5,100000,0.4,24,3.621201304715686,2.1923959182224637
6,5,100000,0.4,25,3.602786058800996,2.1842772309597445
6,5,100000,0.4,26,3.5977390149606694,2.1803757170537237
6,5,100000,0.4,27,3.5834227817396074,2.1700289954370753
6,5,100000,0.4,28,3.5968280034839792,2.175209905942966
6,5,100000,0.4,29,3.574533695291741,2.1664165036740854
6,5,100000,0.4,30,3.5865984764237364,2.1711656386353506
6,5,100000,0.4,31,3.585161241092771,2.174751224276473
6,5,100000,0.4,32,3.5975991621359222,2.182679820132469
6,5,100000,0.4,33,3.5996316345803563,2.1874844080871667
6,5,100000,0.4,34,3.584514220293558,2.1668532959939752
6,5,100000,0.4,35,3.610928582346488,2.187625213090426
6,5,100000,0.4,36,3.6144356890453415,2.1950404460230732
6,5,100000,0.4,37,3.6116250627942534,2.1947479218002797
6,5,100000,0.4,38,3.625218417432507,2.198759757568823
6,5,100000,0.4,39,3.6476469854216576,2.2153778800818187
6,5,100000,0.4,40,3.671030794778452,2.223524431210017
6,5,100000,0.4,41,3.6649216598766583,2.221660126477103
6,5,100000,0.4,42,3.6771778227281504,2.233577052590283
6,5,100000,0.4,43,3.7159279743002496,2.2588881210470344
6,5,100000,0.4,44,3.731626569031924,2.2689159540448194
6,5,100000,0.4,45,3.7491082891607066,2.280507553832535
6,5,100000,0.4,46,3.7889181943656562,2.309958109162688
6,5,100000,0.4,47,3.792903250705774,2.3114745357745634
6,5,100000,0.4,48,3.818676099144975,2.3331384272702205
6,5,100000,0.4,49,3.8821650337977225,2.371453066681665
6,5,100000,0.4,50,3.9121361649011033,2.408740438662109
6,5,100000,0.4,51,3.9244799537511934,2.4330963442846
6,5,100000,0.4,52,4.026063893344378,2.516872342344292
6,5,100000,0.4,53,4.136184908262623,2.6017137022951315
6,5,100000,0.4,54,4.256875501971705,2.703479915273265
6,5,100000,0.4,55,4.394340142891661,2.8057118485124777
6,5,100000,0.4,56,4.551428706350076,2.884270112938545
6,5,100000,0.4,57,4.75973369094348,2.9891385762698515
6,5,100000,0.4,58,4.876988861015654,2.9917910192147206
6,5,100000,0.4,59,4.991667099225725,3.007239773175324
6,5,100000,0.4,60,5.02231965835449,2.99841931289857
6,5,100000,0.4,61,4.98888838587725,3.004346826662244
6,5,100000,0.4,62,4.890668891512769,3.009439618650294
6,5,100000,0.4,63,4.745094054630606,2.9686291734369132
6,5,100000,0.4,64,4.559220465320786,2.9019893809881645
6,5,100000,0.4,65,4.395766388556441,2.8052089816853694
6,5,100000,0.4,66,4.238701994192167,2.686478948919304
6,5,100000,0.4,67,4.1108255824360755,2.5906670674839756
6,5,100000,0.4,68,4.022825845903036,2.508809994743893
6,5,100000,0.4,69,3.9374885203640657,2.4282709734302776
6,5,100000,0.4,70,3.9117683812775828,2.4129221632661038
6,5,100000,0.4,71,3.852218840713248,2.3595842608275186
6,5,100000,0.4,72,3.840934613162314,2.3506687016482615
6,5,100000,0.4,73,3.798274039227723,2.31711237416532
6,5,100000,0.4,74,3.768239140049105,2.290762169602529
6,5,100000,0.4,75,3.755399485474585,2.28138370090499
6,5,100000,0.4,76,3.739569684319609,2.273606313977082
6,5,100000,0.4,77,3.7028706804979126,2.246941192969495
6,5,100000,0.4,78,3.677756776076385,2.235387176291267
6,5,100000,0.4,79,3.6747066825696257,2.2307523042632615
6,5,100000,0.4,80,3.6641940590021527,2.224649499793309
6,5,100000,0.4,81,3.637686790370494,2.2081094830276493
6,5,100000,0.4,82,3.6366121155785804,2.2028098071894364
6,5,100000,0.4,83,3.6210402512342283,2.1903092480994215
6,5,100000,0.4,84,3.6039831031286833,2.188775464676564
6,5,100000,0.4,85,3.5965650354836227,2.174478244960123
6,5,100000,0.4,86,3.603198444810875,2.178310039188315
6,5,100000,0.4,87,3.583223398855911,2.1726727522815215
6,5,100000,0.4,88,3.5934165909322484,2.1742482152925002
6,5,100000,0.4,89,3.573580160176707,2.1677536677272573
6,5,100000,0.4,90,3.5820118277931217,2.1712151892193976
6,5,100000,0.4,91,3.6001674933365924,2.1820650472686967
6,5,100000,0.4,92,3.58921661450615,2.1739389231671438
6,5,100000,0.4,93,3.6044482089792353,2.182703261508349
6,5,100000,0.4,94,3.604773483639768,2.18687352554676
6,5,100000,0.4,95,3.586127740338148,2.175383005834606
6,5,100000,0.4,96,3.606537741181338,2.1959922042677458
6,5,100000,0.4,97,3.612423631150856,2.1901388262015393
6,5,100000,0.4,98,3.6252422038536043,2.197744502641717
6,5,100000,0.4,99,3.652857926031916,2.215690762376082
6,5,100000,0.4,100,3.654309647368921,2.2194168609337575
6,5,100000,0.4,101,3.6714314884825554,2.229953587559268
6,5,100000,0.4,102,3.6961023145079315,2.243641074900318
6,5,100000,0.4,103,3.7154833183882965,2.258273716618264
6,5,100000,0.4,104,3.7254105362427765,2.2732411466199376
6,5,100000,0.4,105,3.7621229010777153,2.285079743840699
6,5,100000,0.4,106,3.769246146823186,2.2946140794925256
6,5,100000,0.4,107,3.8085504254257367,2.32099124086898
6,5,100000,0.4,108,3.8364516754786506,2.3450115071936284
6,5,100000,0.4,109,3.853542679332047,2.3528683488083613
6,5,100000,0.4,110,3.889264452359737,2.3821060814455297
6,5,100000,0.4,111,3.9137434805822946,2.3958146892218957
6,5,100000,0.4,112,3.9562788666482374,2.4289812249091627
6,5,100000,0.4,113,3.977956928239346,2.452503950541087
6,5,100000,0.4,114,4.003294411042125,2.4787377239218715
6,5,100000,0.4,115,4.072234625782931,2.5391548829277637
6,5,100000,0.4,116,4.132106775409263,2.5908253639065766
6,5,100000,0.4,117,4.191090428253444,2.6372441961852826
6,5,100000,0.4,118,4.297402806945473,2.723813440262576
6,5,100000,0.4,119,4.397540595015005,2.7955317428316837
6,5,100000,0.4,120,4.528704979047101,2.8909973414396712
6,5,100000,0.4,121,4.677988055907177,2.9953311314200453
6,5,100000,0.4,122,4.784771987567093,3.075549610243998
6,5,100000,0.4,123,4.931975087004376,3.2187262477919356
6,5,100000,0.4,124,4.950325349524428,3.2335302035502145
6,5,100000,0.4,125,5.069385762065147,3.3457108028229494
6,5,100000,0.4,126,5.007362260138069,3.2992159615609165
6,5,100000,0.4,127,5.033906779086664,3.335902824512293
6,5,100000,0.4,128,4.996056007684692,3.303241671823156
6,5,100000,0.4,129,4.932213559856451,3.2382779544248077
6,5,100000,0.4,130,4.864460515183188,3.1765637490089045
6,5,100000,0.4,131,4.799024009224036,3.13089118031318
6,5,100000,0.4,132,4.73671434825796,3.068364382903184
6,5,100000,0.4,133,4.686342436795481,3.023331055962181
6,5,100000,0.4,134,4.634722177762594,2.9719577327582782
6,5,100000,0.4,135,4.568338998789218,2.915244604703231
6,5,100000,0.4,136,4.52005913029044,2.876310203211541
6,5,100000,0.4,137,4.459264563074943,2.8186613650252994
6,5,100000,0.4,138,4.379725452016911,2.756363590719487
6,5,100000,0.4,139,4.3105002637539025,2.7036760594001
6,5,100000,0.4,140,4.28671989576535,2.672641410946551
6,5,100000,0.4,141,4.221159273075426,2.6252119430378325
6,5,100000,0.4,142,4.196618573811821,2.6002954535391147
6,5,100000,0.4,143,4.164117580746136,2.5754446707110876
6,5,100000,0.4,144,4.1425162170186764,2.54985127228665
6,5,100000,0.4,145,4.103510823601729,2.5256553369037564
6,5,100000,0.4,146,4.082459883143357,2.5088252867079706
6,5,100000,0.4,147,4.041473287408746,2.467589476452247
6,5,100000,0.4,148,4.026769657429901,2.4604092579071666
6,5,100000,0.4,149,4.031157191518246,2.4601772807336846
6,5,100000,0.4,150,4.026607475661114,2.4541770626029047
6,5,100000,0.4,151,4.011220572952099,2.443483438477643
6,5,100000,0.4,152,4.012497638353328,2.439336875606266
6,5,100000,0.4,153,4.0135860139094905,2.443212972518525
6,5,100000,0.4,154,4.022076206143151,2.437586099785031
6,5,100000,0.4,155,4.0180419479639715,2.437539257260015
6,5,100000,0.4,156,4.0543535336388015,2.4599570960082953
6,5,100000,0.4,157,4.043867323802061,2.4503628558337374
6,5,100000,0.4,158,4.0791457693217605,2.4662484256526094
6,5,100000,0.4,159,4.089550730506969,2.4806417287548777
6,5,100000,0.4,160,4.124213251304976,2.490188505750126
6,5,100000,0.4,161,4.135761565565631,2.495365975991188
6,5,100000,0.4,162,4.175708461264711,2.5293768088040043
6,5,100000,0.4,163,4.185227799664131,2.5370649155485627
6,5,100000,0.4,164,4.213741651683346,2.5482060617845437
6,5,100000,0.4,165,4.260775084392341,2.5842284234626183
6,5,100000,0.4,166,4.310293707227382,2.620752424064781
6,5,100000,0.4,167,4.338435117211147,2.6303399783481867
6,5,100000,0.4,168,4.375939510573575,2.655964690366061
6,5,100000,0.4,169,4.412838031074075,2.6766816150439854
6,5,100000,0.4,170,4.4309902316721175,2.705999895238737
6,5,100000,0.4,171,4.509265536100615,2.7649850800159217
6,5,100000,0.4,172,4.561779487486881,2.8144174897028438
6,5,100000,0.4,173,4.628756574632441,2.8845761459160304
6,5,100000,0.4,174,4.755222701313317,2.9740642546066702
6,5,100000,0.4,175,4.861515829713519,3.0473641880373243
6,5,100000,0.4,176,5.002960507033129,3.1335962257937306
6,5,100000,0.4,177,5.100539870027439,3.145591795789396
6,5,100000,0.4,178,5.229895127857839,3.173064415423826
6,5,100000,0.4,179,5.348799005857422,3.196053178790901
6,5,100000,0.4,180,5.361793874158654,3.1639470052383944
6,5,100000,0.4,181,5.314820885838021,3.173618761281312
6,5,100000,0.4,182,5.231018505443938,3.180584970965889
6,5,100000,0.4,183,5.116873198338679,3.164720641063596
6,5,100000,0.4,184,4.988637265270969,3.1215905558983454
6,5,100000,0.4,185,4.847048043935003,3.0398281955991764
6,5,100000,0.4,186,4.723000427834017,2.950501720277833
6,5,100000,0.4,187,4.644302344812091,2.8874783943437556
6,5,100000,0.4,188,4.552722196140594,2.808756616407101
6,5,100000,0.4,189,4.4925442620520295,2.7576290653883615
6,5,100000,0.4,190,4.457983982273667,2.727739307412676
6,5,100000,0.4,191,4.409757879931318,2.686641654951843
6,5,100000,0.4,192,4.37437892667465,2.659118892208787
6,5,100000,0.4,193,4.336012113246262,2.636340836022578
6,5,100000,0.4,194,4.306096519620988,2.6150811321267144
6,5,100000,0.4,195,4.247982828261752,2.576651572825213
6,5,100000,0.4,196,4.24792245456562,2.5778346000830488
6,5,100000,0.4,197,4.190471396380519,2.5387705111080443
6,5,100000,0.4,198,4.156139246002966,2.51980088391385
6,5,100000,0.4,199,4.145889183485208,2.5064879277082253
6,5,100000,0.4,200,4.125825845064667,2.4947238692404126
6,5,100000,0.4,201,4.096791468138461,2.483314470288015
6,5,100000,0.4,202,4.057177753784671,2.456638081100048
6,5,100000,0.4,203,4.048587564222536,2.4548595844106216
6,5,100000,0.4,204,4.031502229758472,2.438818492145891
6,5,100000,0.4,205,4.003393178327338,2.424639343245787
6,5,100000,0.4,206,4.0209857857114635,2.4428705475625856
6,5,100000,0.4,207,4.017007174693263,2.4425790498440456
6,5,100000,0.4,208,4.009326426737401,2.440188030791032
6,5,100000,0.4,209,4.011625187895326,2.43604505435699
6,5,100000,0.4,210,4.0266549439622334,2.4542906181182444
6,5,100000,0.4,211,4.00713679027812,2.445630339961375
6,5,100000,0.4,212,4.028099564453969,2.460131879724983
6,5,100000,0.4,213,4.039379810731722,2.472637228496233
6,5,100000,0.4,214,4.078466995318008,2.5095555803252996
6,5,100000,0.4,215,4.106570622483829,2.5283519576232334
6,5,100000,0.4,216,4.133455303180987,2.5546684192540994
6,5,100000,0.4,217,4.172175386544384,2.5864697645308063
6,5,100000,0.4,218,4.20277015776166,2.602242639330784
6,5,100000,0.4,219,4.240761404735045,2.6457828618406487
6,5,100000,0.4,220,4.299524380404246,2.6939986864842744
6,5,100000,0.4,221,4.315175574406036,2.7002904251713993
6,5,100000,0.4,222,4.399609066694301,2.760901922571603
6,5,100000,0.4,223,4.450528156741158,2.8147830478787492
6,5,100000,0.4,224,4.51116454420627,2.867543744763609
6,5,100000,0.4,225,4.5616547417493685,2.9135867670529767
6,5,100000,0.4,226,4.61337768991569,2.957581723797114
6,5,100000,0.4,227,4.678077357325095,3.0235793264580675
6,5,100000,0.4,228,4.762681113174137,3.0969111824404174
6,5,100000,0.4,229,4.790399163591603,3.1102307014819193
6,5,100000,0.4,230,4.855722544935252,3.171768488034291
6,5,100000,0.4,231,4.938248646139497,3.2485139636619067
6,5,100000,0.4,232,4.969208011081594,3.2737787303593615
6,5,100000,0.4,233,5.017313409355462,3.3142899302016984
6,5,100000,0.4,234,5.017234974613424,3.305148401797817
6,5,100000,0.4,235,4.978353794143598,3.259670531455846
6,5,100000,0.4,236,4.941418293269323,3.2239362104000246
6,5,100000,0.4,237,4.821918547748222,3.1114915646743047
6,5,100000,0.4,238,4.690834856763073,3.013960574023247
6,5,100000,0.4,239,4.5673999804014365,2.910551820933357
6,5,100000,0.4,240,4.38129179664778,2.7788328377111475
6,5,100000,0.4,241,4.239662070892339,2.695384332501174
6,5,100000,0.4,242,4.130161463527116,2.6155469074558706
6,5,100000,0.4,243,4.040050604936825,2.553344777650453
6,5,100000,0.4,244,4.018287951387348,2.5240852911672307
6,5,100000,0.4,245,3.9703932640441786,2.472445819266263
6,5,100000,0.4,246,3.9139911670340326,2.4181383021633645
6,5,100000,0.4,247,3.885301917913281,2.399562688111904
6,5,100000,0.4,248,3.8738490727481043,2.3804520685507122
6,5,100000,0.4,249,3.8725800938669357,2.3759128942529832
6,5,100000,0.4,250,3.851826591617344,2.3563212412149297
6,5,100000,0.4,251,3.8066262900640586,2.3230908570261586
6,5,100000,0.4,252,3.781190343455207,2.3099588349855273
6,5,100000,0.4,253,3.7926178426723935,2.313526893983652
6,5,100000,0.4,254,3.758160031604329,2.2918161315552212
6,5,100000,0.4,255,3.7501785811012702,2.2806265785342688
6,5,100000,0.4,256,3.744364332731708,2.2744520931457277
6,5,100000,0.4,257,3.7106382237303848,2.2597030552695485
6,5,100000,0.4,258,3.6915391243201094,2.2373191718577323
6,5,100000,0.4,259,3.6616923714952283,2.224915661255067
6,5,100000,0.4,260,3.658125718532834,2.2216137823617084
6,5,100000,0.4,261,3.6474796450026155,2.2103666227071086
6,5,100000,0.4,262,3.6477742949667356,2.212100762288393
6,5,100000,0.4,263,3.618046154269439,2.200046231751187
6,5,100000,0.4,264,3.601544949693287,2.1827640196395706
6,5,100000,0.4,265,3.6037742642386816,2.179627763035093
6,5,100000,0.4,266,3.6121839108909755,2.192546735877936
6,5,100000,0.4,267,3.607046238413707,2.182983347340867
6,5,100000,0.4,268,3.603187456112005,2.1813751737663982
6,5,100000,0.4,269,3.599078126964765,2.180217504416508
6,5,100000,0.4,270,3.58014321012751,2.1704609528880123
6,5,100000,0.4,271,3.6119648160076547,2.195265482212745
6,5,100000,0.4,272,3.5788158691757346,2.16737748016123
6,5,100000,0.4,273,3.594254345360852,2.1779993704606464
6,5,100000,0.4,274,3.6007096869285466,2.18131286599037
6,5,100000,0.4,275,3.6115417306737707,2.195118105415272
6,5,100000,0.4,276,3.6149888246945823,2.1900214152082325
6,5,100000,0.4,277,3.630559003950721,2.196297818020934
6,5,100000,0.4,278,3.629963481121849,2.196134638885743
6,5,100000,0.4,279,3.6539941917417815,2.2176867467948935
6,5,100000,0.4,280,3.6537252949664074,2.2169626051994653
6,5,100000,0.4,281,3.6801097459127052,2.2372495881539005
6,5,100000,0.4,282,3.6952657622944316,2.240450929623603
6,5,100000,0.4,283,3.708758340923119,2.2512513470569986
6,5,100000,0.4,284,3.721144701312834,2.2644896462342965
6,5,100000,0.4,285,3.748467091782526,2.2883000966893774
6,5,100000,0.4,286,3.7810216450742145,2.310745964156999
6,5,100000,0.4,287,3.788002638310195,2.311583000869874
6,5,100000,0.4,288,3.8080303164427285,2.326516074886171
6,5,100000,0.4,289,3.8288426072390815,2.3489919434480395
6,5,100000,0.4,290,3.865139895886291,2.377000885986753
6,5,100000,0.4,291,3.905947342992729,2.4198832161786608
6,5,100000,0.4,292,3.9598206136408454,2.4645144762899123
6,5,100000,0.4,293,4.038049755189274,2.541817318223483
6,5,100000,0.4,294,4.142077751456306,2.628657673219957
6,5,100000,0.4,295,4.291876220380182,2.7450999402857748
6,5,100000,0.4,296,4.434680200801728,2.8333139848603066
6,5,100000,0.4,297,4.624208135837044,2.919967159185998
6,5,100000,0.4,298,4.7602319495003185,2.9450285170091726
6,5,100000,0.4,299,4.852267639398323,2.940082714685358
6,5,100000,0.4,300,4.895858049629474,2.9175435137946515
6,5,100000,0.4,301,4.87425305201533,2.9170465372964993
6,5,100000,0.4,302,4.786962579871305,2.9248938828338473
6,5,100000,0.4,303,4.655493555875279,2.8924752827335594
6,5,100000,0.4,304,4.511467724040777,2.850536522058459
6,5,100000,0.4,305,4.344521016644997,2.747852189044279
6,5,100000,0.4,306,4.207255423083872,2.6551394648689586
6,5,100000,0.4,307,4.080963968685129,2.559767775186429
6,5,100000,0.4,308,4.030282276107449,2.5129202150507437
6,5,100000,0.4,309,3.9543109101571967,2.4464343120874026
6,5,100000,0.4,310,3.9044945248868013,2.3981486511024355
6,5,100000,0.4,311,3.8523804936700468,2.3623433015685213
6,5,100000,0.4,312,3.8401796555797727,2.346772535492867
6,5,100000,0.4,313,3.811713010209765,2.3305312073971245
6,5,100000,0.4,314,3.783449925069448,2.3079109017090547
6,5,100000,0.4,315,3.758816552997942,2.2887863703303992
6,5,100000,0.4,316,3.7349457250636635,2.268224812381395
6,5,100000,0.4,317,3.711755862039493,2.2601478195899505
6,5,100000,0.4,318,3.694846320462737,2.2436166015616497
6,5,100000,0.4,319,3.6807631375646768,2.2363037309555427
6,5,100000,0.4,320,3.6581032877328883,2.2162496913763867
6,5,100000,0.4,321,3.644924763440099,2.2102330341519862
6,5,100000,0.4,322,3.6310869961628214,2.2028861366546746
6,5,100000,0.4,323,3.615337266459856,2.1882860357789653
6,5,100000,0.4,324,3.609336415872,2.1877009105959124
6,5,100000,0.4,325,3.6111770090266133,2.1865410362413686
6,5,100000,0.4,326,3.5896861121165617,2.173758585519691
6,5,100000,0.4,327,3.592312297789942,2.175679600084258
6,5,100000,0.4,328,3.573463719825865,2.1631830605115954
6,5,100000,0.4,329,3.5669191101541626,2.161947246317813
6,5,100000,0.4,330,3.5683556332748974,2.158082321325148
6,5,100000,0.4,331,3.5764311070913153,2.164697359203636
